date,interest,keyword,geo
2024-07-07,0,Grand Theft Auto VI,BR
2024-07-14,0,Grand Theft Auto VI,BR
2024-07-21,1,Grand Theft Auto VI,BR
2024-07-28,1,Grand Theft Auto VI,BR
2024-08-04,0,Grand Theft Auto VI,BR
2024-08-11,0,Grand Theft Auto VI,BR
2024-08-18,0,Grand Theft Auto VI,BR
2024-08-25,0,Grand Theft Auto VI,BR
2024-09-01,0,Grand Theft Auto VI,BR
2024-09-08,0,Grand Theft Auto VI,BR
2024-09-15,0,Grand Theft Auto VI,BR
2024-09-22,0,Grand Theft Auto VI,BR
2024-09-29,0,Grand Theft Auto VI,BR
2024-10-06,0,Grand Theft Auto VI,BR
2024-10-13,0,Grand Theft Auto VI,BR
2024-10-20,0,Grand Theft Auto VI,BR
2024-10-27,0,Grand Theft Auto VI,BR
2024-11-03,1,Grand Theft Auto VI,BR
2024-11-10,0,Grand Theft Auto VI,BR
2024-11-17,0,Grand Theft Auto VI,BR
2024-11-24,0,Grand Theft Auto VI,BR
2024-12-01,1,Grand Theft Auto VI,BR
2024-12-08,1,Grand Theft Auto VI,BR
2024-12-15,1,Grand Theft Auto VI,BR
2024-12-22,1,Grand Theft Auto VI,BR
2024-12-29,2,Grand Theft Auto VI,BR
2025-01-05,1,Grand Theft Auto VI,BR
2025-01-12,1,Grand Theft Auto VI,BR
2025-01-19,0,Grand Theft Auto VI,BR
2025-01-26,0,Grand Theft Auto VI,BR
2025-02-02,1,Grand Theft Auto VI,BR
2025-02-09,1,Grand Theft Auto VI,BR
2025-02-16,1,Grand Theft Auto VI,BR
2025-02-23,0,Grand Theft Auto VI,BR
2025-03-02,1,Grand Theft Auto VI,BR
2025-03-09,0,Grand Theft Auto VI,BR
2025-03-16,0,Grand Theft Auto VI,BR
2025-03-23,0,Grand Theft Auto VI,BR
2025-03-30,0,Grand Theft Auto VI,BR
2025-04-06,0,Grand Theft Auto VI,BR
2025-04-13,0,Grand Theft Auto VI,BR
2025-04-20,1,Grand Theft Auto VI,BR
2025-04-27,2,Grand Theft Auto VI,BR
2025-05-04,9,Grand Theft Auto VI,BR
2025-05-11,3,Grand Theft Auto VI,BR
2025-05-18,1,Grand Theft Auto VI,BR
2025-05-25,1,Grand Theft Auto VI,BR
2025-06-01,1,Grand Theft Auto VI,BR
2025-06-08,0,Grand Theft Auto VI,BR
2025-06-15,1,Grand Theft Auto VI,BR
2025-06-22,2,Grand Theft Auto VI,BR
2025-06-29,1,Grand Theft Auto VI,BR
2025-07-06,2,Grand Theft Auto VI,BR
2025-07-13,0,Grand Theft Auto VI,BR
2025-07-20,1,Grand Theft Auto VI,BR
2025-07-27,0,Grand Theft Auto VI,BR
2025-08-03,3,Grand Theft Auto VI,BR
2025-08-10,1,Grand Theft Auto VI,BR
2025-08-17,1,Grand Theft Auto VI,BR
2025-08-24,0,Grand Theft Auto VI,BR
2025-08-31,7,Grand Theft Auto VI,BR
2025-09-07,2,Grand Theft Auto VI,BR
2025-09-14,1,Grand Theft Auto VI,BR
2025-09-21,1,Grand Theft Auto VI,BR
2025-09-28,0,Grand Theft Auto VI,BR
2025-10-05,0,Grand Theft Auto VI,BR
2025-10-12,0,Grand Theft Auto VI,BR
2025-10-19,0,Grand Theft Auto VI,BR
2025-10-26,1,Grand Theft Auto VI,BR
2025-11-02,2,Grand Theft Auto VI,BR
2025-11-09,0,Grand Theft Auto VI,BR
2025-11-16,2,Grand Theft Auto VI,BR
2025-11-23,0,Grand Theft Auto VI,BR
2025-11-30,1,Grand Theft Auto VI,BR
2025-12-07,1,Grand Theft Auto VI,BR
2025-12-14,0,Grand Theft Auto VI,BR
2025-12-21,0,Grand Theft Auto VI,BR
2025-12-28,2,Grand Theft Auto VI,BR
2026-01-04,2,Grand Theft Auto VI,BR
2026-01-11,2,Grand Theft Auto VI,BR
2026-01-18,4,Grand Theft Auto VI,BR
2026-01-25,4,Grand Theft Auto VI,BR
2026-02-01,9,Grand Theft Auto VI,BR
2026-02-08,2,Grand Theft Auto VI,BR
2026-02-15,2,Grand Theft Auto VI,BR
2026-02-22,2,Grand Theft Auto VI,BR
2026-03-01,2,Grand Theft Auto VI,BR
2026-03-08,1,Grand Theft Auto VI,BR
2026-03-15,2,Grand Theft Auto VI,BR
2026-03-22,2,Grand Theft Auto VI,BR
2026-03-29,0,Grand Theft Auto VI,BR
2026-04-05,9,Grand Theft Auto VI,BR
2026-04-12,13,Grand Theft Auto VI,BR
2026-04-19,11,Grand Theft Auto VI,BR
2026-04-26,6,Grand Theft Auto VI,BR
2026-05-03,23,Grand Theft Auto VI,BR
2026-05-10,16,Grand Theft Auto VI,BR
2026-05-17,31,Grand Theft Auto VI,BR
2026-05-24,18,Grand Theft Auto VI,BR
2026-05-31,3,Grand Theft Auto VI,BR
2026-06-07,14,Grand Theft Auto VI,BR
2026-06-14,24,Grand Theft Auto VI,BR
2026-06-21,84,Grand Theft Auto VI,BR
2026-06-28,100,Grand Theft Auto VI,BR
2026-07-05,38,Grand Theft Auto VI,BR
2026-07-12,18,Grand Theft Auto VI,BR
2026-07-19,15,Grand Theft Auto VI,BR
2026-07-26,16,Grand Theft Auto VI,BR
2026-08-02,54,Grand Theft Auto VI,BR
2026-08-09,35,Grand Theft Auto VI,BR
2026-08-16,49,Grand Theft Auto VI,BR
2026-08-23,94,Grand Theft Auto VI,BR
2026-08-30,68,Grand Theft Auto VI,BR
2026-09-06,27,Grand Theft Auto VI,BR
